fixture_id,timestep,tau,is_post_migration,jaccard,lsh_match,cosine,euclidean,b,r,n_steps,L,invariant_ratio,perturbation_magnitude,entropy_start,entropy_growth_rate,coord_start,coord_slope,seed
phase_ir8_eg2_0001,1,6,False,0.78125,True,0.9963368000639613,0.6120020670624976,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,2,6,False,0.6875,True,0.9929570090263694,0.5041882254702977,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,3,6,False,0.5625,True,0.9894864798741189,0.41801670759175713,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,4,6,False,0.4375,True,0.983024070754309,0.3472784970092189,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,5,6,False,0.40625,True,0.9777908527101782,0.2997507456399911,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,6,6,True,0.15625,False,0.9675851744263606,0.23300505903409155,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,7,6,True,0.0625,False,0.9608224747529135,0.19918507816540557,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,8,6,True,0.03125,False,0.9519066257537531,0.16590904279883142,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,9,6,True,0.03125,False,0.9469796290038505,0.1532593415584643,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,10,6,True,0.03125,False,0.9452381789419975,0.1482872277508473,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0001,11,6,True,0.03125,False,0.9338845965846826,0.12643136737309718,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,1
phase_ir8_eg2_0002,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,1,8,False,0.75,True,0.995425073194985,0.5578091405002052,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,2,8,False,0.71875,True,0.9894149178732333,0.40895257370573623,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,3,8,False,0.59375,True,0.9863202503131787,0.3418246037323495,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,4,8,False,0.53125,True,0.9767025980609035,0.25908254732535585,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,5,8,False,0.5,True,0.9671202054042853,0.2050224653692069,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,6,8,False,0.46875,True,0.9591378748051593,0.16644522552586458,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,7,8,False,0.46875,True,0.9490233041284958,0.1374513983138887,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,8,8,True,0.25,True,0.9477545728531304,0.1273615978507504,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,9,8,True,0.1875,False,0.9481523347045815,0.12786712491660826,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,10,8,True,0.1875,False,0.9466022867512361,0.11027389026816778,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0002,11,8,True,0.125,False,0.9446042901599844,0.10188320621965327,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,2
phase_ir8_eg2_0003,0,8,False,1.0,True,1.0000000000000002,1.0,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,1,8,False,0.875,True,0.9922743919690884,0.5056506462197947,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,2,8,False,0.6875,True,0.9835893598770978,0.3633091101162741,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,3,8,False,0.625,True,0.9779245308275849,0.31239817830525735,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,4,8,False,0.53125,True,0.9694358633759859,0.24849793991136954,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,5,8,False,0.40625,True,0.9620107067963549,0.21805253575523484,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,6,8,False,0.40625,True,0.9567102150886614,0.19668989243912632,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,7,8,False,0.3125,True,0.9448671242393778,0.16364157238949328,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,8,8,True,0.125,False,0.9373751463463136,0.12842322849327573,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,9,8,True,0.125,False,0.9366552645821361,0.1263823386523496,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,10,8,True,0.125,False,0.9212306302018529,0.09983654913960809,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0003,11,8,True,0.0625,False,0.9128052844922436,0.0846806568883381,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,3
phase_ir8_eg2_0004,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,1,8,False,0.78125,True,0.9911370500570471,0.497600558894526,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,2,8,False,0.65625,True,0.9828084340327483,0.38039760562173214,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,3,8,False,0.5625,True,0.9749385287281411,0.3117134896597659,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,4,8,False,0.4375,True,0.9636819873451314,0.24635068934146287,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,5,8,False,0.40625,True,0.9548119357656699,0.21010053204133147,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,6,8,False,0.375,True,0.9362196016364012,0.15399711344966044,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,7,8,False,0.3125,True,0.931684177982721,0.1422328757977657,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,8,8,True,0.09375,False,0.9323765116754029,0.14386937309819375,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,9,8,True,0.0625,False,0.9328334291418611,0.1395835737554574,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,10,8,True,0.0625,False,0.9336338019304099,0.14649138437243453,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
phase_ir8_eg2_0004,11,8,True,0.03125,False,0.9158518992435166,0.11292576959732567,8,4,12,32,0.8,0.2,2.1,0.2,0.12,0.074,4
hmap_ir6_pm3_0000,0,8,False,1.0,True,0.9999999999999999,1.0,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,1,8,False,0.90625,True,0.9897469231514394,0.46620207195199226,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,2,8,False,0.625,True,0.9808821406259165,0.35289796054122713,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,3,8,False,0.5625,True,0.973173105181087,0.2866483695867662,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,4,8,False,0.53125,True,0.9720430484584196,0.2815870399027869,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,5,8,False,0.5,True,0.9619418733983561,0.22260199876931797,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,6,8,False,0.46875,True,0.9486302769444603,0.1775936865829347,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,7,8,False,0.46875,True,0.9453911547674102,0.15798118637823702,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,8,8,True,0.0625,False,0.9272673047760585,0.12048677052747922,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,9,8,True,0.03125,False,0.9279015833690121,0.11281866194202214,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,10,8,True,0.03125,False,0.9207401595454937,0.10189858327910928,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0000,11,8,True,0.03125,False,0.9300766399038319,0.11258944459465939,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,0
hmap_ir6_pm3_0001,0,6,False,1.0,True,1.0,1.0,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,1,6,False,0.78125,True,0.9945637905456983,0.5509347219007539,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,2,6,False,0.625,True,0.989343026028083,0.41477877788401085,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,3,6,False,0.5625,True,0.9818787249036437,0.3129823173515615,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,4,6,False,0.5,True,0.9841824622966429,0.3427007202441972,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,5,6,False,0.5,True,0.980244078047578,0.29384418331079243,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,6,6,True,0.0625,False,0.9677443339838978,0.1965948309576664,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,7,6,True,0.0625,False,0.9662837076498708,0.1729753921497912,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,8,6,True,0.0625,False,0.9619651231187352,0.14603744548254124,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,9,6,True,0.03125,False,0.9671035735341724,0.16923749127636883,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,10,6,True,0.03125,False,0.9625197677190334,0.1543458574501246,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0001,11,6,True,0.0,False,0.9474891985076423,0.1201538627199988,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,1
hmap_ir6_pm3_0002,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,1,8,False,0.75,True,0.9947101206082456,0.5383022142767245,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,2,8,False,0.6875,True,0.9915614476755343,0.4420331750519782,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,3,8,False,0.625,True,0.9829520587746423,0.3066138386728196,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,4,8,False,0.53125,True,0.9750590031324367,0.24121465447682866,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,5,8,False,0.5,True,0.9633270727945845,0.17508309289626012,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,6,8,False,0.46875,True,0.9603824571374862,0.14665729096948302,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,7,8,False,0.4375,True,0.9623653893088122,0.16274307511612962,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,8,8,True,0.03125,False,0.9531335730781737,0.12743381718384988,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,9,8,True,0.0,False,0.9446485241019563,0.11675033287009463,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,10,8,True,0.0,False,0.9434139082062282,0.1101146819757305,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0002,11,8,True,0.0,False,0.9360890627452289,0.08620834149804922,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,2
hmap_ir6_pm3_0003,0,8,False,1.0,True,0.9999999999999999,1.0,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,1,8,False,0.84375,True,0.9901435061712299,0.4759524259584867,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,2,8,False,0.71875,True,0.98387627355125,0.3708886335120635,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,3,8,False,0.65625,True,0.9729365897257365,0.2761293909435127,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,4,8,False,0.5625,True,0.9618407472744501,0.20842917778534023,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,5,8,False,0.5625,True,0.9504653536729105,0.16955709752976847,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,6,8,False,0.53125,True,0.9325120052718874,0.12861287400991347,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,7,8,False,0.4375,True,0.9357056827714728,0.13417616784420694,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,8,8,True,0.03125,False,0.9041211907603114,0.09104580428143223,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,9,8,True,0.03125,False,0.8893222090715551,0.07557587387999619,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,10,8,True,0.0,False,0.8648286021638795,0.05677303219180343,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0003,11,8,True,0.0,False,0.8636266365015635,0.05078186298264327,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,3
hmap_ir6_pm3_0004,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,1,8,False,0.875,True,0.990169690355483,0.45533242447501615,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,2,8,False,0.71875,True,0.9840494249772848,0.35528802037152796,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,3,8,False,0.65625,True,0.9773638678679184,0.27751751403205865,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,4,8,False,0.59375,True,0.9686320962440496,0.23468598037670688,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,5,8,False,0.5625,True,0.9629356302633026,0.20509248724572832,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,6,8,False,0.53125,True,0.9516445605670867,0.16581990412626454,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,7,8,False,0.53125,True,0.94871481689364,0.14818256228663085,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,8,8,True,0.09375,False,0.9458707668765095,0.13885571356571905,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,9,8,True,0.03125,False,0.94917188845414,0.14074857558743362,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,10,8,True,0.03125,False,0.9445993721056712,0.131664667887804,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir6_pm3_0004,11,8,True,0.03125,False,0.9482505286847036,0.14149027378055715,8,4,12,32,0.6,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0000,0,8,False,1.0,True,0.9999999999999999,1.0,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,1,8,False,0.71875,True,0.990972014815759,0.47946277595483955,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,2,8,False,0.65625,True,0.9827203329283214,0.36069933150843264,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,3,8,False,0.4375,True,0.9818189108181649,0.3475963259564409,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,4,8,False,0.375,True,0.9721042318694473,0.2574816479335004,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,5,8,False,0.3125,True,0.9636642769826252,0.2078348904974733,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,6,8,False,0.21875,True,0.9600357583248196,0.20223183026676475,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,7,8,False,0.21875,True,0.9587033710937676,0.18933417101311648,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,8,8,True,0.03125,False,0.9538625765323919,0.1654443945245412,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,9,8,True,0.03125,False,0.9587338239823755,0.19855382120282514,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,10,8,True,0.03125,False,0.9466138939256098,0.15297117453707992,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0000,11,8,True,0.0,False,0.9429961794754668,0.13414070420544646,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,0
hmap_ir8_pm1_0001,0,6,False,1.0,True,1.0,1.0,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,1,6,False,0.75,True,0.9946231715905557,0.5492845897921024,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,2,6,False,0.59375,True,0.9868914187861716,0.3952415383020393,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,3,6,False,0.5,True,0.98142997593784,0.3323532138785265,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,4,6,False,0.40625,True,0.976534227281306,0.289876061392584,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,5,6,False,0.34375,True,0.9690869018734544,0.23850400849772924,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,6,6,True,0.09375,False,0.9609509610918344,0.1924440714845006,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,7,6,True,0.09375,False,0.9510689707506969,0.15280835972379384,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,8,6,True,0.0625,False,0.9388970530599757,0.12517165604372663,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,9,6,True,0.0625,False,0.9343671412748064,0.12041164246042059,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,10,6,True,0.03125,False,0.934559824226675,0.11817552169723174,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0001,11,6,True,0.03125,False,0.9311048302210482,0.10608607737782495,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,1
hmap_ir8_pm1_0002,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,1,8,False,0.71875,True,0.9943421628573874,0.5223673407377261,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,2,8,False,0.59375,True,0.9872136048172745,0.36269930419240076,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,3,8,False,0.46875,True,0.9855866425395694,0.3408531053401145,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,4,8,False,0.34375,True,0.9769753984545664,0.26244393057155674,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,5,8,False,0.3125,True,0.9652509147764529,0.18119694801677497,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,6,8,False,0.28125,True,0.9623760352246146,0.18048340685038855,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,7,8,False,0.25,True,0.9619432158752617,0.18457410793457432,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,8,8,True,0.03125,False,0.9452356861607552,0.12795090476639806,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,9,8,True,0.03125,False,0.9380662775818845,0.1146214150261343,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,10,8,True,0.0,False,0.9296264614745448,0.09511859775778429,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0002,11,8,True,0.0,False,0.9273503739356719,0.0925882608476166,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,2
hmap_ir8_pm1_0003,0,8,False,1.0,True,1.0000000000000002,1.0,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,1,8,False,0.84375,True,0.9903410869164265,0.4679900191994308,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,2,8,False,0.71875,True,0.9804179722532161,0.3367985632588604,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,3,8,False,0.59375,True,0.9741643832780477,0.28929529202201415,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,4,8,False,0.46875,True,0.9696017029417677,0.261189474061485,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,5,8,False,0.34375,True,0.961479840891636,0.2207770297745756,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,6,8,False,0.25,True,0.9588704057695487,0.2112090718523063,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,7,8,False,0.25,True,0.9534740182131312,0.19111647143852326,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,8,8,True,0.0625,False,0.9566436046109773,0.19915131346288065,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,9,8,True,0.0625,False,0.9511590664950452,0.17747609158068406,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,10,8,True,0.0625,False,0.9445012449589942,0.14706305943593048,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0003,11,8,True,0.0625,False,0.9439479337789476,0.14043653590524455,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,3
hmap_ir8_pm1_0004,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,1,8,False,0.75,True,0.9895993410522178,0.45824116564398604,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,2,8,False,0.5,True,0.9764340161243366,0.31970253762726253,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,3,8,False,0.40625,True,0.970975687571748,0.2823433123437644,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,4,8,False,0.3125,True,0.9509900102771414,0.19138912700378874,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,5,8,False,0.28125,True,0.9386933189235799,0.15476629897521843,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,6,8,False,0.28125,True,0.926675474346698,0.12110159019775343,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,7,8,False,0.21875,True,0.9224796245675341,0.10769921443888632,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,8,8,True,0.03125,False,0.9358943506294954,0.12339986118664457,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,9,8,True,0.0,False,0.9256912715697612,0.10941204525453413,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,10,8,True,0.0,False,0.9149308407090848,0.09117637112662445,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
hmap_ir8_pm1_0004,11,8,True,0.0,False,0.9131525941202226,0.08026908976446555,8,4,12,32,0.8,0.1,2.1,0.243,0.12,0.074,4
phase_ir6_eg0_0000,0,8,False,1.0,True,0.9999999999999999,1.0,8,4,12,32,0.6,0.2,2.1,0.0,0.12,0.074,0
phase_ir6_eg0_0000,1,8,False,1.0,True,0.9986942846966959,0.7436752970912341,8,4,12,32,0.6,0.2,2.1,0.0,0.12,0.074,0
phase_ir6_eg0_0000,2,8,False,0.9375,True,0.998460797990963,0.723202522647694,8,4,12,32,0.6,0.2,2.1,0.0,0.12,0.074,0
phase_ir6_eg0_0000,3,8,False,0.8125,True,0.9974522786736043,0.6789061137738058,8,4,12,32,0.6,0.2,2.1,0.0,0.12,0.074,0
phase_ir6_eg0_0000,4,8,False,0.75,True,0.9954150141378171,0.5998194630520459,8,4,12,32,0.6,0.2,2.1,0.0,0.12,0.074,0
phase_ir6_eg0_0000,5,8,False,0.75,True,0.9949002317280012,0.5833257203117536,8,4,12,32,0.6,0.2,2.1,0.0,0.12,0.074,0
phase_ir6_eg0_0000,6,8,False,0.75,True,0.9918749291837169,0.5056851530445704,8,4,12,32,0.6,0.2,2.1,0.0,0.12,0.074,0
phase_ir6_eg0_0000,7,8,False,0.75,True,0.9915937547330975,0.4969453513937181,8,4,12,32,0.6,0.2,2.1,0.0,0.12,0.074,0
phase_ir6_eg0_0000,8,8,True,0.28125,False,0.9864847036259475,0.4081843533114605,8,4,12,32,0.6,0.2,2.1,0.0,0.12,0.074,0
